"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG000001891593",1.67046482048196e-14,0.380455164832056,1,0.951,3.80114269900669e-10,"13","ENSG00000189159"
"ENSG00000157916",1.68510420637844e-14,0.277618273450549,0.905,0.747,3.83445462161415e-10,"13","ENSG00000157916"
"ENSG000001734861",1.77443739987215e-14,0.331755291959507,1,0.941,4.03773230340908e-10,"13","ENSG00000173486"
"ENSG000001827182",1.81965967110288e-14,0.276942968624766,1,0.985,4.14063558159461e-10,"13","ENSG00000182718"
"ENSG000002130241",2.13273921909157e-14,0.27674881631674,0.744,0.459,4.85304809304288e-10,"13","ENSG00000213024"
"ENSG000001857871",2.15728990171391e-14,0.315333693291833,0.99,0.937,4.90891317135001e-10,"13","ENSG00000185787"
"ENSG000001015962",2.16895384858307e-14,0.251005610184094,0.839,0.569,4.93545448245077e-10,"13","ENSG00000101596"
"ENSG000001206942",2.84202545229109e-14,0.274524020362499,0.784,0.532,6.46702891668837e-10,"13","ENSG00000120694"
"ENSG000001504591",3.27024435990372e-14,0.282057829046983,0.99,0.93,7.44144104096093e-10,"13","ENSG00000150459"
"ENSG000001634663",3.5497375547285e-14,0.306768284977641,0.98,0.964,8.0774278057847e-10,"13","ENSG00000163466"
"ENSG00000123983",4.0624940540867e-14,0.298303506348306,0.819,0.619,9.24420522007428e-10,"13","ENSG00000123983"
"ENSG000001723365",4.09855758607911e-14,0.302998920184968,0.945,0.763,9.326267787123e-10,"13","ENSG00000172336"
"ENSG000001085184",4.19279821502389e-14,0.250623612309313,1,0.996,9.54071233828687e-10,"13","ENSG00000108518"
"ENSG000001615473",4.52426962466247e-14,0.298015477780484,0.98,0.895,1.02949755309194e-09,"13","ENSG00000161547"
"ENSG000001734572",4.76818565545086e-14,0.271584682800316,1,0.985,1.08500064589784e-09,"13","ENSG00000173457"
"ENSG000001989382",6.02673235379764e-14,0.52582399826545,0.985,0.959,1.37138294710665e-09,"13","ENSG00000198938"
"ENSG000001436214",6.12450691085482e-14,0.294376697473913,0.96,0.878,1.39363154756501e-09,"13","ENSG00000143621"
"ENSG000001052024",6.23543471507955e-14,0.308096012369378,1,0.903,1.41887316941635e-09,"13","ENSG00000105202"
"ENSG000001161331",6.6444569930073e-14,0.25998354358963,0.759,0.5,1.51194618875881e-09,"13","ENSG00000116133"
"ENSG000000890633",7.43714412975645e-14,0.294353859464052,0.965,0.88,1.69232214672608e-09,"13","ENSG00000089063"
"ENSG000001434014",7.72339655282934e-14,0.28082670271359,0.784,0.544,1.75745888559632e-09,"13","ENSG00000143401"
"ENSG000001778893",7.73180744303286e-14,0.301020842671424,0.98,0.894,1.75937278366213e-09,"13","ENSG00000177889"
"ENSG00000109062",9.11391048617746e-14,0.250862279615417,0.714,0.462,2.07387033112968e-09,"13","ENSG00000109062"
"ENSG000000957873",9.63193943059746e-14,0.281918338709061,0.98,0.896,2.19174781743245e-09,"13","ENSG00000095787"
"ENSG000001354043",9.66395194595495e-14,0.286520209258864,1,0.993,2.19903226530205e-09,"13","ENSG00000135404"
"ENSG000001302043",1.09200691959811e-13,0.335222049212178,0.95,0.843,2.4848617455455e-09,"13","ENSG00000130204"
"ENSG000002061401",1.20590687319741e-13,0.345851361274298,0.879,0.7,2.74404108996072e-09,"13","ENSG00000206140"
"ENSG000001311432",1.45397075200329e-13,0.266532743304461,1,0.992,3.30851044618348e-09,"13","ENSG00000131143"
"ENSG000002652413",1.48623005822739e-13,0.303976440725403,0.98,0.932,3.38191649749642e-09,"13","ENSG00000265241"
"ENSG000001406122",1.53629142806951e-13,0.281740147307798,0.995,0.96,3.49583114457217e-09,"13","ENSG00000140612"
"ENSG000001505561",1.98483943461287e-13,0.337633196829812,0.809,0.646,4.51650213346159e-09,"13","ENSG00000150556"
"ENSG000001353161",2.24609964936808e-13,0.304305514457682,0.945,0.78,5.11099975213706e-09,"13","ENSG00000135316"
"ENSG000000966961",2.28649162129897e-13,0.322765274380161,0.915,0.743,5.2029116842658e-09,"13","ENSG00000096696"
"ENSG000001112372",2.37721356661009e-13,0.287933931466362,0.95,0.837,5.40934947082126e-09,"13","ENSG00000111237"
"ENSG000001117862",2.40136965893324e-13,0.286728739427199,0.995,0.962,5.46431665890258e-09,"13","ENSG00000111786"
"ENSG000001150535",2.61145413790492e-13,0.356688554050633,1,0.977,5.94236389080264e-09,"13","ENSG00000115053"
"ENSG00000148444",2.86487024453622e-13,0.284335429440925,0.683,0.434,6.51901224144216e-09,"13","ENSG00000148444"
"ENSG000001790913",2.93727540134365e-13,0.292836476586879,0.99,0.904,6.68377017575747e-09,"13","ENSG00000179091"
"ENSG000000664051",3.19044211293618e-13,0.385884138444795,0.764,0.534,7.25985102798627e-09,"13","ENSG00000066405"
"ENSG000000834572",3.28361084527698e-13,0.259986162885635,0.92,0.788,7.47185647842777e-09,"13","ENSG00000083457"
"ENSG00000166164",3.38525747896873e-13,0.266922988565891,0.734,0.517,7.70315339339336e-09,"13","ENSG00000166164"
"ENSG000001008111",3.48304452200068e-13,0.255827482643531,0.955,0.828,7.92566780981255e-09,"13","ENSG00000100811"
